IED_COUNTER, IED_INTERPOLATED, IED_AF3, IED_F7, IED_F3, IED_FC5, IED_T7, IED_P7, IED_O1, IED_O2, IED_P8, IED_T8, IED_FC6, IED_F4, IED_F8, IED_AF4, IED_RAW_CQ, IED_GYROX, IED_GYROY, IED_MARKER, IED_TIMESTAMP 
199,1,4192.44,4274.36,4180.51,4198.46,4200.26,4174.49,4168.59,4162.05,4153.97,4158.08,4158.46,4147.69,4158.85,4162.82,3577,8211,8147,0,12.6873,
200,1,4192.18,4272.31,4180.51,4198.21,4200.13,4174.62,4168.72,4162.44,4154.36,4158.72,4159.1,4147.95,4159.49,4163.08,3577,8211,8147,0,12.6912,
201,1,4191.92,4270.26,4180.51,4197.95,4200,4174.74,4168.85,4162.82,4154.74,4159.36,4159.74,4148.21,4160.13,4163.33,3577,8211,8147,0,12.6952,
202,1,4191.67,4268.21,4180.51,4197.69,4199.87,4174.87,4168.97,4163.21,4155.13,4160,4160.38,4148.46,4160.77,4163.59,3577,8211,8147,0,12.6991,
203,1,4191.41,4266.15,4180.51,4197.44,4199.74,4175,4169.1,4163.59,4155.51,4160.64,4161.03,4148.72,4161.41,4163.85,3577,8211,8147,0,12.7031,
204,1,4191.15,4264.1,4180.51,4197.18,4199.62,4175.13,4169.23,4163.97,4155.9,4161.28,4161.67,4148.97,4162.05,4164.1,3577,8211,8147,0,12.707,
205,1,4190.9,4262.05,4180.51,4196.92,4199.49,4175.26,4169.36,4164.36,4156.28,4161.92,4162.31,4149.23,4162.69,4164.36,3577,8211,8147,0,12.7109,
206,1,4190.64,4260,4180.51,4196.67,4199.36,4175.38,4169.49,4164.74,4156.67,4162.56,4162.95,4149.49,4163.33,4164.62,3577,8211,8147,0,12.7149,
207,1,4190.38,4257.95,4180.51,4196.41,4199.23,4175.51,4169.62,4165.13,4157.05,4163.21,4163.59,4149.74,4163.97,4164.87,3577,8211,8147,0,12.7188,
208,1,4190.13,4255.9,4180.51,4196.15,4199.1,4175.64,4169.74,4165.51,4157.44,4163.85,4164.23,4150,4164.62,4165.13,3577,8211,8147,0,12.7228,
209,1,4189.87,4253.85,4180.51,4195.9,4198.97,4175.77,4169.87,4165.9,4157.82,4164.49,4164.87,4150.26,4165.26,4165.38,3577,8211,8147,0,12.7267,
210,1,4189.62,4251.79,4180.51,4195.64,4198.85,4175.9,4170,4166.28,4158.21,4165.13,4165.51,4150.51,4165.9,4165.64,3577,8211,8147,0,12.7306,
211,1,4189.36,4249.74,4180.51,4195.38,4198.72,4176.03,4170.13,4166.67,4158.59,4165.77,4166.15,4150.77,4166.54,4165.9,3577,8211,8147,0,12.7346,
212,1,4189.1,4247.69,4180.51,4195.13,4198.59,4176.15,4170.26,4167.05,4158.97,4166.41,4166.79,4151.03,4167.18,4166.15,3577,8211,8147,0,12.7385,
213,1,4188.85,4245.64,4180.51,4194.87,4198.46,4176.28,4170.38,4167.44,4159.36,4167.05,4167.44,4151.28,4167.82,4166.41,3577,8211,8147,0,12.7425,
214,1,4188.59,4243.59,4180.51,4194.62,4198.33,4176.41,4170.51,4167.82,4159.74,4167.69,4168.08,4151.54,4168.46,4166.67,3577,8211,8147,0,12.7464,
215,1,4188.33,4241.54,4180.51,4194.36,4198.21,4176.54,4170.64,4168.21,4160.13,4168.33,4168.72,4151.79,4169.1,4166.92,3577,8211,8147,0,12.7503,
216,1,4188.08,4239.49,4180.51,4194.1,4198.08,4176.67,4170.77,4168.59,4160.51,4168.97,4169.36,4152.05,4169.74,4167.18,3577,8211,8147,0,12.7543,
217,1,4187.82,4237.44,4180.51,4193.85,4197.95,4176.79,4170.9,4168.97,4160.9,4169.62,4170,4152.31,4170.38,4167.44,3577,8211,8147,0,12.7582,
218,1,4187.56,4235.38,4180.51,4193.59,4197.82,4176.92,4171.03,4169.36,4161.28,4170.26,4170.64,4152.56,4171.03,4167.69,3577,8211,8147,0,12.7622,
219,1,4187.31,4233.33,4180.51,4193.33,4197.69,4177.05,4171.15,4169.74,4161.67,4170.9,4171.28,4152.82,4171.67,4167.95,3577,8211,8147,0,12.7661,
220,1,4187.05,4231.28,4180.51,4193.08,4197.56,4177.18,4171.28,4170.13,4162.05,4171.54,4171.92,4153.08,4172.31,4168.21,3577,8211,8147,0,12.77,
221,1,4186.79,4229.23,4180.51,4192.82,4197.44,4177.31,4171.41,4170.51,4162.44,4172.18,4172.56,4153.33,4172.95,4168.46,3577,8211,8147,0,12.774,
222,1,4186.54,4227.18,4180.51,4192.56,4197.31,4177.44,4171.54,4170.9,4162.82,4172.82,4173.21,4153.59,4173.59,4168.72,3577,8211,8147,0,12.7779,
223,1,4186.28,4225.13,4180.51,4192.31,4197.18,4177.56,4171.67,4171.28,4163.21,4173.46,4173.85,4153.85,4174.23,4168.97,3577,8211,8147,0,12.7819,
224,1,4186.03,4223.08,4180.51,4192.05,4197.05,4177.69,4171.79,4171.67,4163.59,4174.1,4174.49,4154.1,4174.87,4169.23,3577,8211,8147,0,12.7858,
225,1,4185.77,4221.03,4180.51,4191.79,4196.92,4177.82,4171.92,4172.05,4163.97,4174.74,4175.13,4154.36,4175.51,4169.49,3577,8211,8147,0,12.7897,
226,1,4185.51,4218.97,4180.51,4191.54,4196.79,4177.95,4172.05,4172.44,4164.36,4175.38,4175.77,4154.62,4176.15,4169.74,3577,8211,8147,0,12.7937,
227,1,4185.26,4216.92,4180.51,4191.28,4196.67,4178.08,4172.18,4172.82,4164.74,4176.03,4176.41,4154.87,4176.79,4170,3577,8211,8147,0,12.7976,
228,1,4185,4214.87,4180.51,4191.03,4196.54,4178.21,4172.31,4173.21,4165.13,4176.67,4177.05,4155.13,4177.44,4170.26,3577,8211,8147,0,12.8016,
229,1,4184.74,4212.82,4180.51,4190.77,4196.41,4178.33,4172.44,4173.59,4165.51,4177.31,4177.69,4155.38,4178.08,4170.51,3577,8211,8147,0,12.8055,
230,1,4184.49,4210.77,4180.51,4190.51,4196.28,4178.46,4172.56,4173.97,4165.9,4177.95,4178.33,4155.64,4178.72,4170.77,3577,8211,8147,0,12.8094,
231,1,4184.23,4208.72,4180.51,4190.26,4196.15,4178.59,4172.69,4174.36,4166.28,4178.59,4178.97,4155.9,4179.36,4171.03,3577,8211,8147,0,12.8134,
232,1,4183.97,4206.67,4180.51,4190,4196.03,4178.72,4172.82,4174.74,4166.67,4179.23,4179.62,4156.15,4180,4171.28,3577,8211,8147,0,12.8173,
233,1,4183.72,4204.62,4180.51,4189.74,4195.9,4178.85,4172.95,4175.13,4167.05,4179.87,4180.26,4156.41,4180.64,4171.54,3577,8211,8147,0,12.8213,
234,1,4183.46,4202.56,4180.51,4189.49,4195.77,4178.97,4173.08,4175.51,4167.44,4180.51,4180.9,4156.67,4181.28,4171.79,3577,8211,8147,0,12.8252,
235,1,4183.21,4200.51,4180.51,4189.23,4195.64,4179.1,4173.21,4175.9,4167.82,4181.15,4181.54,4156.92,4181.92,4172.05,3577,8211,8147,0,12.8291,
236,1,4182.95,4198.46,4180.51,4188.97,4195.51,4179.23,4173.33,4176.28,4168.21,4181.79,4182.18,4157.18,4182.56,4172.31,3577,8211,8147,0,12.8331,
237,1,4182.69,4196.41,4180.51,4188.72,4195.38,4179.36,4173.46,4176.67,4168.59,4182.44,4182.82,4157.44,4183.21,4172.56,3577,8211,8147,0,12.837,
238,1,4182.44,4194.36,4180.51,4188.46,4195.26,4179.49,4173.59,4177.05,4168.97,4183.08,4183.46,4157.69,4183.85,4172.82,3577,8211,8147,0,12.841,
239,1,4182.18,4192.31,4180.51,4188.21,4195.13,4179.62,4173.72,4177.44,4169.36,4183.72,4184.1,4157.95,4184.49,4173.08,3577,8211,8147,0,12.8449,
240,1,4181.92,4190.26,4180.51,4187.95,4195,4179.74,4173.85,4177.82,4169.74,4184.36,4184.74,4158.21,4185.13,4173.33,3577,8211,8147,0,12.8488,
241,1,4181.67,4188.21,4180.51,4187.69,4194.87,4179.87,4173.97,4178.21,4170.13,4185,4185.38,4158.46,4185.77,4173.59,3577,8211,8147,0,12.8528,
242,1,4181.41,4186.15,4180.51,4187.44,4194.74,4180,4174.1,4178.59,4170.51,4185.64,4186.03,4158.72,4186.41,4173.85,3577,8211,8147,0,12.8567,
243,1,4181.15,4184.1,4180.51,4187.18,4194.62,4180.13,4174.23,4178.97,4170.9,4186.28,4186.67,4158.97,4187.05,4174.1,3577,8211,8147,0,12.8607,
244,1,4180.9,4182.05,4180.51,4186.92,4194.49,4180.26,4174.36,4179.36,4171.28,4186.92,4187.31,4159.23,4187.69,4174.36,3577,8211,8147,0,12.8646,
245,1,4180.64,4180,4180.51,4186.67,4194.36,4180.38,4174.49,4179.74,4171.67,4187.56,4187.95,4159.49,4188.33,4174.62,3577,8211,8147,0,12.8685,
246,1,4180.38,4177.95,4180.51,4186.41,4194.23,4180.51,4174.62,4180.13,4172.05,4188.21,4188.59,4159.74,4188.97,4174.87,3577,8211,8147,0,12.8725,
247,0,4179.62,4173.97,4181.92,4183.21,4190.77,4187.31,4181.41,4180.9,4177.56,4193.97,4190.38,4166.41,4189.62,4175.26,3525,8211,8147,0,12.8764,
248,0,4179.62,4173.33,4181.28,4185.77,4197.31,4190.38,4188.21,4186.28,4183.08,4198.59,4190.51,4166.54,4188.59,4174.74,3577,8211,8147,0,12.8804,
249,0,4178.21,4172.31,4179.62,4186.67,4200.38,4190.13,4190.38,4188.97,4186.79,4201.15,4188.08,4162.31,4186.54,4174.23,3257,8178,8168,0,12.8843,
250,0,4174.62,4167.95,4178.21,4184.74,4197.95,4187.31,4188.08,4188.46,4188.21,4201.79,4185.38,4155.9,4184.1,4173.21,3339,8178,8168,0,12.8882,
251,0,4169.87,4159.36,4177.18,4180.38,4191.79,4184.1,4184.23,4186.03,4187.69,4201.15,4183.85,4151.28,4180.77,4171.54,3525,8165,8177,0,12.8922,
252,0,4166.67,4148.72,4176.15,4175.26,4185.51,4182.56,4181.41,4183.72,4186.28,4199.49,4183.85,4150.9,4176.79,4170,3577,8165,8177,0,12.8961,
253,0,4166.03,4139.74,4175.26,4171.54,4182.95,4183.08,4181.03,4183.33,4185.38,4198.08,4184.49,4154.36,4173.46,4168.85,3257,8166,8184,0,12.9001,
254,0,4167.18,4135.51,4175.38,4170.13,4184.87,4184.87,4182.56,4184.87,4185.38,4197.95,4185,4158.46,4172.05,4168.46,3339,8166,8184,0,12.904,
255,0,4168.21,4135.13,4177.05,4170.13,4188.85,4186.79,4184.49,4186.54,4185.9,4199.1,4185.13,4160.77,4172.69,4168.21,114,8170,8184,0,12.9079,
0,0,4168.33,4135.77,4179.49,4170.38,4190.9,4187.82,4185.77,4185.51,4186.41,4200.38,4185,4159.87,4174.1,4167.82,2370,8170,8184,0,12.9119,
1,0,4168.46,4135,4180.51,4170.38,4189.1,4187.31,4186.03,4181.28,4186.41,4200.13,4184.49,4156.92,4174.49,4167.82,3556,8179,8194,0,12.9158,
2,0,4170.13,4132.05,4179.36,4170.9,4185.38,4185.77,4185.26,4176.28,4186.28,4198.21,4183.85,4155.26,4173.85,4168.97,3503,8179,8194,0,12.9198,
3,0,4173.72,4128.85,4177.69,4172.95,4183.33,4184.36,4184.36,4173.33,4186.28,4195.64,4183.72,4157.31,4173.08,4172.56,3558,8175,8198,0,12.9237,
4,0,4178.72,4126.92,4177.95,4177.31,4185.26,4184.49,4184.1,4173.59,4186.54,4194.1,4184.74,4163.21,4172.82,4178.21,3493,8175,8198,0,12.9277,
5,0,4183.08,4126.92,4180.51,4182.82,4190.51,4186.03,4184.49,4176.28,4186.41,4194.36,4186.54,4170.13,4173.21,4183.72,3529,8180,8202,0,12.9316,
6,0,4185.64,4127.56,4183.72,4187.44,4195.9,4187.56,4185.26,4179.1,4185.64,4195.9,4187.69,4174.36,4173.46,4186.54,3430,8180,8202,0,12.9355,
7,0,4186.03,4127.18,4185.9,4188.97,4198.46,4187.69,4185.64,4180.13,4184.36,4197.82,4187.31,4173.85,4172.95,4185.51,2721,8182,8192,0,12.9395,
8,0,4185.51,4125.26,4186.79,4186.92,4197.44,4186.15,4185.38,4179.1,4183.21,4199.36,4185.77,4169.23,4171.92,4181.54,3421,8182,8192,0,12.9434,
9,0,4184.62,4122.31,4187.31,4182.56,4193.85,4183.97,4184.62,4177.95,4183.08,4200,4184.62,4163.59,4170.77,4176.92,3606,8194,8194,0,12.9474,
10,0,4182.82,4118.21,4186.92,4178.08,4189.62,4182.56,4182.82,4178.72,4183.97,4199.1,4185,4159.74,4168.97,4173.46,3516,8194,8194,0,12.9513,
11,0,4179.36,4112.56,4184.74,4174.87,4186.28,4182.44,4179.87,4181.79,4185.38,4196.67,4186.03,4158.33,4166.03,4171.67,3524,8191,8190,0,12.9552,
12,0,4174.23,4105.13,4180.13,4172.56,4184.74,4183.33,4176.92,4185.51,4186.03,4192.95,4185.51,4157.95,4161.54,4170.51,3578,8191,8190,0,12.9591,
13,0,4169.1,4097.05,4175,4170.77,4185,4184.23,4175.38,4187.56,4185.13,4189.49,4182.18,4156.67,4156.15,4169.23,3257,8191,8183,0,12.963,
14,0,4166.03,4090.77,4172.44,4169.49,4185.77,4184.62,4176.54,4186.67,4183.08,4187.69,4177.31,4154.1,4151.92,4167.95,3516,8191,8183,0,12.967,
15,0,4166.67,4088.21,4173.72,4169.23,4186.28,4183.97,4179.62,4183.85,4181.92,4188.21,4173.46,4151.54,4150.38,4167.05,3524,8201,8174,0,12.9709,
16,0,4169.87,4088.85,4177.05,4170.13,4186.15,4182.56,4182.69,4181.28,4182.44,4189.49,4172.95,4150.51,4151.67,4167.05,3578,8201,8174,0,12.9748,
17,0,4172.82,4090,4179.36,4171.03,4185.77,4180.77,4183.59,4181.15,4183.97,4190,4175.26,4151.92,4153.33,4167.69,3257,8201,8179,0,12.9788,
18,0,4173.46,4088.97,4178.72,4171.54,4185.77,4179.62,4181.67,4183.59,4184.49,4189.23,4178.33,4154.62,4153.08,4168.46,3516,8201,8179,0,12.9827,
19,0,4172.18,4085.77,4176.28,4171.67,4186.03,4179.49,4177.69,4185.9,4182.31,4187.69,4179.23,4157.05,4150.13,4168.97,3524,8204,8174,0,12.9867,
20,0,4171.03,4081.67,4173.97,4171.92,4186.28,4180.51,4173.21,4185.64,4177.69,4186.54,4176.92,4157.31,4145.77,4169.1,3578,8204,8174,0,12.9906,
21,0,4170.9,4078.85,4172.95,4172.05,4186.28,4181.79,4170,4182.44,4172.05,4185.64,4172.82,4155.51,4141.41,4168.72,3257,8206,8173,0,12.9945,
22,0,4171.15,4077.82,4173.08,4171.92,4186.28,4182.31,4168.85,4177.82,4167.31,4183.97,4169.49,4153.33,4137.56,4168.08,3516,8206,8173,0,12.9985,
23,0,4171.15,4077.95,4174.36,4171.79,4185.9,4181.15,4169.74,4173.85,4165,4180.77,4168.59,4152.56,4134.23,4167.69,3524,8204,8178,0,13.0024,
24,0,4171.28,4078.08,4176.03,4172.18,4185.26,4178.72,4172.18,4171.67,4165,4176.79,4169.62,4153.33,4131.15,4167.82,3578,8204,8178,0,13.0064,
25,0,4172.69,4077.31,4177.31,4173.59,4184.87,4177.31,4175.51,4171.15,4166.15,4173.59,4171.03,4154.62,4128.97,4168.59,3257,8205,8170,0,13.0103,
26,0,4175.13,4075.77,4177.18,4175.26,4185.38,4178.59,4179.36,4172.18,4167.05,4173.33,4171.79,4155.26,4128.72,4169.62,3516,8205,8170,0,13.0142,
27,0,4177.18,4074.1,4175.51,4176.41,4186.92,4182.44,4182.95,4173.21,4167.18,4176.54,4171.67,4155.26,4130.64,4170.77,3524,8216,8179,0,13.0182,
28,0,4177.44,4072.18,4173.97,4176.03,4188.46,4185.51,4185.26,4172.95,4166.67,4181.67,4171.67,4155.64,4133.85,4171.41,3578,8216,8179,0,13.0221,
29,0,4176.41,4069.23,4173.46,4174.23,4188.46,4184.62,4185.13,4170.9,4166.15,4185.38,4171.92,4156.41,4136.03,4171.03,3257,8216,8177,0,13.0261,
30,0,4175.13,4065.51,4174.23,4171.54,4186.67,4179.36,4182.44,4168.08,4166.03,4185.77,4171.92,4156.28,4136.03,4169.49,3516,8216,8177,0,13.03,
31,0,4175,4062.44,4175.26,4169.36,4183.85,4173.33,4180,4167.31,4166.54,4183.59,4171.79,4155.13,4134.1,4167.56,3524,8220,8163,0,13.0339,
32,0,4176.67,4061.67,4175.26,4168.85,4182.18,4170.64,4180.26,4170.51,4167.95,4181.92,4173.08,4154.36,4132.69,4167.18,0,8220,8163,0,13.0379,
33,0,4180,4063.85,4174.49,4170.51,4182.82,4173.33,4183.72,4177.18,4170.26,4183.72,4176.79,4155.38,4133.97,4169.23,0,8210,8168,0,13.0418,
34,0,4184.1,4068.08,4174.49,4173.46,4185.13,4178.72,4187.56,4184.1,4173.21,4188.72,4182.44,4158.46,4138.33,4172.95,0,8210,8168,0,13.0458,
35,0,4187.18,4072.44,4176.54,4176.15,4187.18,4182.56,4188.08,4187.31,4175.64,4193.97,4187.44,4161.92,4143.46,4176.67,0,8206,8172,0,13.0497,
36,0,4187.56,4074.36,4179.23,4176.79,4187.69,4181.67,4183.97,4185,4176.03,4195.77,4189.1,4163.33,4146.03,4178.33,0,8206,8172,0,13.0536,
37,0,4185.13,4072.69,4180,4175.38,4186.03,4176.28,4176.79,4178.85,4173.85,4192.82,4186.15,4161.15,4144.23,4176.79,0,8205,8159,0,13.0576,
38,0,4181.67,4068.08,4177.69,4172.95,4183.46,4169.87,4170.26,4172.31,4170,4187.31,4179.36,4156.03,4139.23,4172.69,0,8205,8159,0,13.0615,
39,0,4179.62,4063.33,4174.1,4171.54,4181.67,4166.15,4167.31,4168.46,4166.54,4182.82,4171.54,4150.77,4134.23,4168.08,0,8209,8157,0,13.0655,
40,0,4180.64,4061.54,4171.92,4172.18,4181.92,4166.92,4168.33,4168.59,4165.38,4181.41,4166.92,4148.21,4131.92,4165.77,0,8209,8157,0,13.0694,
41,0,4183.72,4064.1,4172.31,4175.26,4183.97,4171.15,4171.79,4171.67,4166.79,4182.82,4167.95,4149.62,4133.46,4167.44,0,8209,8164,0,13.0733,
42,0,4187.05,4069.74,4174.49,4179.74,4186.92,4175.9,4175.13,4175.26,4169.87,4185.26,4173.85,4153.72,4137.18,4172.18,0,8209,8164,0,13.0773,
43,0,4188.97,4075.64,4176.41,4183.72,4189.36,4178.08,4176.67,4176.54,4172.56,4187.05,4180.9,4157.44,4140.77,4177.05,0,8204,8157,0,13.0812,
44,0,4189.1,4078.59,4177.44,4185.51,4190.26,4177.18,4175.9,4174.87,4173.08,4187.18,4184.36,4158.08,4141.92,4179.1,0,8204,8157,0,13.0852,
45,0,4187.56,4077.82,4177.56,4184.62,4189.36,4174.23,4173.08,4171.15,4170.38,4186.03,4182.31,4155.64,4139.87,4177.56,0,8201,8153,0,13.0891,
46,0,4185,4075.13,4176.92,4182.18,4187.44,4170.9,4168.97,4167.95,4166.41,4184.49,4176.54,4151.92,4136.15,4173.72,0,8201,8153,0,13.093,
47,0,4183.33,4073.59,4175.64,4180.77,4186.15,4168.85,4164.49,4167.31,4164.1,4183.97,4171.28,4149.74,4133.46,4170.38,0,8201,8153,0,13.097,
48,0,4184.1,4075.13,4174.49,4181.79,4186.92,4168.97,4160.64,4169.23,4165,4184.74,4169.23,4150.38,4133.97,4168.97,0,8201,8153,0,13.1009,
49,0,4186.92,4078.97,4174.49,4185.26,4189.23,4170.51,4158.08,4171.54,4167.44,4186.15,4170.51,4152.69,4136.92,4169.36,0,8207,8161,0,13.1049,
50,0,4189.62,4082.31,4175.51,4188.97,4191.03,4172.05,4157.82,4171.54,4168.21,4186.79,4173.21,4154.49,4139.1,4170.38,0,8207,8161,0,13.1088,
51,0,4189.36,4082.44,4176.15,4190.26,4190.77,4172.31,4159.49,4168.46,4165.51,4186.03,4174.62,4154.1,4138.33,4170.64,0,8196,8157,0,13.1127,
52,0,4186.28,4078.97,4174.74,4187.82,4188.46,4171.03,4162.05,4164.36,4161.03,4184.49,4174.23,4151.54,4135,4170.51,0,8196,8157,0,13.1167,
53,0,4183.08,4074.74,4172.31,4183.21,4186.41,4170.13,4165,4162.69,4158.46,4183.21,4173.59,4148.97,4132.56,4171.28,0,8201,8152,0,13.1206,
54,0,4183.08,4073.72,4171.67,4179.74,4187.05,4171.41,4168.33,4166.03,4160.13,4184.23,4175.38,4149.1,4134.62,4174.87,0,8201,8152,0,13.1246,
55,0,4187.69,4077.82,4174.87,4180.26,4191.15,4175.38,4172.31,4172.95,4165.64,4188.72,4180.77,4153.46,4141.79,4181.79,0,8195,8144,0,13.1285,
56,0,4195.13,4085.13,4180,4184.87,4197.05,4180.26,4175.77,4179.23,4171.79,4195.64,4189.1,4160.9,4151.28,4190.77,0,8195,8144,0,13.1324,
57,0,4201.67,4091.41,4183.21,4191.28,4201.54,4183.59,4177.69,4181.28,4175.51,4201.41,4196.92,4168.21,4158.72,4198.46,0,8189,8153,0,13.1364,
58,0,4204.36,4093.85,4182.31,4196.41,4202.44,4184.1,4177.44,4178.59,4176.03,4203.46,4201.15,4172.18,4161.15,4201.92,0,8189,8153,0,13.1403,
59,0,4203.33,4092.56,4179.36,4198.46,4200.64,4183.33,4175.77,4174.23,4175.26,4201.79,4201.79,4172.05,4159.49,4201.28,0,8198,8153,0,13.1443,
60,0,4201.15,4090.13,4177.95,4197.69,4198.97,4182.95,4174.87,4172.31,4176.54,4199.62,4200.9,4170.13,4157.31,4198.97,0,8198,8153,0,13.1482,
61,0,4200.26,4089.1,4179.49,4195.51,4200,4184.1,4176.28,4175,4181.41,4200.64,4200.51,4168.72,4157.44,4197.69,0,8190,8145,0,13.1521,
62,0,4200.77,4090.13,4181.92,4192.82,4203.08,4186.41,4179.74,4181.15,4188.08,4205.51,4200.64,4169.1,4160,4197.82,0,8190,8145,0,13.1561,
63,0,4200.9,4091.67,4182.82,4190.26,4205.64,4188.72,4183.85,4187.44,4192.56,4211.41,4200.51,4170.64,4162.05,4198.33,0,8184,8144,0,13.16,
64,0,4199.36,4092.18,4181.79,4188.46,4205.38,4189.74,4186.41,4190.64,4193.21,4214.36,4200.13,4171.92,4161.67,4197.82,0,8184,8144,0,13.164,
65,0,4197.18,4090.9,4180.26,4187.95,4202.31,4189.36,4186.79,4189.36,4190.9,4211.92,4200.26,4172.18,4158.97,4196.41,0,8182,8152,0,13.1679,
66,0,4195.64,4089.1,4179.1,4188.46,4198.97,4188.08,4185.9,4184.74,4188.72,4206.03,4200.77,4170.9,4156.15,4195.26,0,8182,8152,0,13.1718,
67,0,4195.77,4088.08,4178.46,4189.49,4197.56,4187.05,4185.26,4180,4187.44,4200.38,4200.77,4168.97,4154.62,4194.87,0,8174,8137,0,13.1758,
68,0,4196.41,4088.08,4178.08,4189.87,4198.59,4186.41,4185.51,4177.69,4185.77,4198.08,4198.72,4167.31,4154.49,4194.23,0,8174,8137,0,13.1797,
69,0,4196.67,4088.85,4178.72,4189.1,4200,4185.77,4186.28,4177.82,4181.92,4199.23,4194.62,4167.18,4154.62,4192.69,0,8184,8131,0,13.1837,
70,0,4196.15,4089.36,4180.9,4187.56,4200,4185.26,4186.79,4178.85,4176.92,4200.9,4190.64,4168.46,4154.23,4190.9,0,8184,8131,0,13.1876,
71,0,4195.9,4089.74,4183.85,4186.28,4198.97,4185.51,4186.28,4178.85,4173.33,4200.51,4188.85,4169.74,4153.33,4189.62,0,8186,8139,0,13.1915,
72,0,4196.79,4089.74,4185.64,4186.03,4198.33,4186.41,4184.74,4177.56,4172.44,4196.92,4188.85,4169.23,4151.92,4188.72,0,8186,8139,0,13.1955,
73,0,4197.69,4088.85,4184.87,4186.41,4198.46,4186.92,4182.69,4175.64,4172.69,4191.41,4188.46,4166.03,4149.1,4187.56,0,8191,8136,0,13.1994,
74,0,4196.54,4085.77,4182.31,4186.67,4198.21,4185.26,4180,4173.85,4171.28,4185.77,4185.26,4161.15,4143.85,4184.87,0,8191,8136,0,13.2034,
75,0,4192.44,4080.77,4179.74,4186.03,4196.41,4181.67,4176.03,4171.92,4166.67,4182.05,4179.23,4155.9,4136.92,4180.51,0,8182,8134,0,13.2073,
76,0,4187.31,4075.77,4178.46,4185,4193.33,4177.56,4171.41,4169.36,4160.13,4180.64,4172.95,4151.54,4131.28,4176.15,0,8182,8134,0,13.2112,
77,0,4184.23,4073.72,4178.08,4184.36,4190.38,4175.51,4168.21,4166.41,4154.74,4181.15,4169.87,4148.97,4130.51,4174.49,0,8196,8141,0,13.2152,
78,0,4185.26,4076.03,4178.21,4184.62,4189.74,4176.67,4168.21,4164.87,4153.59,4182.69,4172.05,4149.36,4135.64,4177.05,0,8196,8141,0,13.2191,
79,0,4189.62,4081.79,4178.85,4185.38,4192.44,4180.51,4171.54,4166.28,4157.31,4184.62,4178.33,4152.56,4144.87,4182.82,0,8185,8151,0,13.2231,
241,0,4199.87,4186.03,4187.82,4191.67,4198.97,4192.05,4197.56,4192.05,4214.87,4203.97,4203.97,4180.77,4206.28,4206.41,3281,8112,8292,0,13.8614,
242,0,4195.64,4183.85,4183.97,4188.21,4196.79,4188.33,4192.56,4190.13,4212.18,4200.38,4197.44,4176.28,4199.23,4200.51,3559,8112,8292,0,13.8653,
243,0,4191.92,4184.36,4179.36,4187.95,4198.21,4187.31,4189.74,4189.74,4210.51,4198.72,4193.46,4172.05,4197.05,4197.44,3543,8128,8282,0,13.8692,
244,0,4190.13,4186.15,4177.82,4189.36,4200.9,4188.33,4189.23,4188.97,4208.59,4196.67,4190.9,4168.97,4198.21,4197.56,3570,8128,8282,0,13.8732,
245,0,4190.38,4186.92,4179.1,4190,4202.31,4189.36,4189.74,4187.44,4205.38,4192.69,4188.59,4167.18,4199.74,4199.23,3281,8132,8276,0,13.8771,
246,0,4192.31,4186.03,4180.38,4188.59,4201.28,4188.72,4189.74,4185.64,4201.79,4188.21,4186.28,4166.28,4199.74,4200,3559,8132,8276,0,13.8811,
247,0,4194.62,4184.74,4180.64,4185.9,4199.23,4186.03,4188.33,4184.74,4199.23,4185.26,4185.26,4166.28,4198.46,4199.36,3543,8139,8262,0,13.885,
248,0,4196.92,4184.49,4181.28,4184.62,4197.31,4182.82,4186.28,4186.03,4198.59,4185.64,4186.67,4167.18,4197.69,4198.59,3570,8139,8262,0,13.8889,
249,0,4198.85,4186.28,4184.36,4186.15,4196.54,4181.03,4185,4190,4199.62,4189.23,4189.74,4168.97,4199.23,4199.23,3281,8146,8256,0,13.8929,
250,0,4200.51,4189.23,4188.46,4190,4196.92,4181.15,4185.51,4196.15,4201.67,4193.97,4193.33,4171.67,4202.69,4201.92,3559,8146,8256,0,13.8968,
251,0,4201.41,4191.67,4190.9,4193.46,4197.82,4182.44,4187.56,4201.79,4204.1,4198.21,4196.54,4174.62,4205.77,4205.51,3543,8168,8246,0,13.9008,
252,0,4200.9,4191.79,4190.77,4194.36,4198.72,4183.33,4189.49,4204.1,4206.54,4200.38,4198.97,4177.18,4206.79,4208.08,3570,8168,8246,0,13.9047,
253,0,4198.85,4189.74,4188.85,4192.56,4198.85,4183.21,4189.87,4201.92,4208.85,4199.49,4200.13,4177.95,4205.64,4208.08,3281,8170,8240,0,13.9086,
254,0,4195.9,4186.79,4186.79,4189.74,4197.95,4182.69,4188.59,4196.54,4209.62,4195.64,4199.1,4176.03,4203.21,4205.26,3559,8170,8240,0,13.9126,
255,0,4193.46,4185.26,4184.62,4188.21,4195.9,4182.44,4186.67,4190.77,4208.08,4190.51,4196.41,4172.31,4200.26,4201.28,114,8181,8237,0,13.9165,
0,0,4192.56,4186.67,4182.95,4188.97,4193.97,4182.69,4186.03,4186.67,4204.36,4186.15,4193.08,4168.21,4198.08,4198.46,2342,8181,8237,0,13.9205,
