IED_COUNTER, IED_INTERPOLATED, IED_AF3, IED_F7, IED_F3, IED_FC5, IED_T7, IED_P7, IED_O1, IED_O2, IED_P8, IED_T8, IED_FC6, IED_F4, IED_F8, IED_AF4, IED_RAW_CQ, IED_GYROX, IED_GYROY, IED_MARKER, IED_TIMESTAMP,
105,0,4188.21,4173.85,4174.36,4224.1,4183.08,4183.59,4188.21,4196.92,4199.49,4209.74,4210.26,4195.38,4220,4215.38,524,2047,2030,0,11.6379,
106,0,4185.64,4170.26,4170.26,4226.67,4182.56,4177.95,4182.56,4196.41,4196.41,4205.64,4208.21,4194.36,4220,4208.72,837,2047,2032,0,11.6458,
107,0,4173.85,4158.97,4167.18,4236.41,4176.92,4172.82,4176.41,4187.18,4208.72,4197.44,4197.44,4201.03,4203.59,4190.77,847,2043,2030,0,11.6537,
108,0,4168.72,4154.36,4165.64,4238.46,4177.44,4176.41,4180,4188.21,4214.36,4200.51,4195.9,4205.13,4204.1,4189.74,849,2046,2030,0,11.6615,
109,0,4173.33,4160,4171.79,4233.33,4178.46,4183.59,4186.67,4192.82,4206.15,4201.54,4200.51,4197.95,4211.28,4197.95,524,2046,2030,0,11.6694,
110,0,4179.49,4166.15,4173.33,4230.26,4175.9,4183.59,4190.77,4187.18,4199.49,4202.05,4206.67,4196.92,4212.31,4202.56,837,2042,2030,0,11.6773,
111,0,4170.26,4155.9,4167.18,4237.95,4172.31,4182.05,4187.18,4178.97,4209.74,4196.41,4200.51,4206.15,4203.08,4192.82,847,2042,2032,0,11.6852,
112,0,4157.95,4143.08,4165.64,4248.21,4169.23,4181.54,4182.56,4181.03,4218.97,4184.62,4188.21,4211.28,4194.36,4181.03,849,2038,2029,0,11.6931,
113,0,4165.64,4152.31,4168.21,4241.03,4171.79,4180.51,4186.67,4189.23,4212.31,4189.74,4192.31,4205.13,4201.03,4186.15,524,2039,2031,0,11.7009,
114,0,4172.82,4161.03,4172.31,4232.82,4171.79,4181.54,4181.03,4182.56,4217.44,4194.87,4195.38,4200,4204.1,4189.74,837,2039,2033,0,11.7088,
115,0,4166.67,4157.95,4170.77,4235.9,4170.77,4176.92,4175.9,4178.46,4225.64,4192.31,4192.31,4207.69,4198.46,4183.59,847,2039,2034,0,11.7167,
116,0,4163.08,4157.44,4166.15,4239.49,4169.74,4176.41,4186.15,4190.26,4220,4191.28,4192.31,4209.74,4196.41,4178.97,849,2038,2038,0,11.7246,
117,0,4170.77,4166.67,4167.69,4235.9,4171.28,4181.54,4186.67,4193.85,4211.28,4190.26,4195.9,4203.59,4203.59,4184.62,524,2036,2037,0,11.7325,
118,0,4178.97,4169.74,4169.74,4231.79,4175.9,4176.92,4175.9,4185.64,4208.72,4190.77,4197.95,4203.08,4207.18,4191.79,837,2036,2037,0,11.7403,
119,0,4171.28,4158.46,4171.79,4234.87,4172.82,4174.87,4174.36,4177.95,4216.41,4189.74,4191.28,4203.59,4199.49,4187.18,847,2038,2038,0,11.7482,
120,0,4170.26,4165.13,4172.31,4229.74,4179.49,4180.51,4180,4185.13,4216.92,4195.38,4194.36,4199.49,4205.13,4190.26,849,2037,2041,0,11.7561,
121,0,4180.51,4178.97,4173.85,4222.05,4188.72,4180,4177.95,4190.26,4211.79,4201.54,4203.59,4195.38,4216.41,4196.92,524,2036,2042,0,11.764,
122,0,4181.54,4171.79,4177.95,4227.18,4183.08,4176.41,4175.38,4180.51,4216.92,4195.9,4198.46,4197.95,4207.69,4190.26,837,2039,2045,0,11.7719,
123,0,4174.36,4163.59,4174.36,4232.31,4177.44,4176.41,4178.46,4178.97,4222.05,4189.74,4190.77,4205.64,4195.9,4184.62,847,2038,2047,0,11.7798,
124,0,4163.59,4158.46,4169.23,4236.41,4172.31,4177.44,4177.44,4181.54,4220.51,4181.54,4184.62,4207.18,4190.26,4180,849,2039,2050,0,11.7876,
125,0,4160.51,4152.82,4165.13,4240,4169.23,4174.36,4174.87,4173.33,4222.05,4175.38,4182.05,4209.23,4188.21,4173.33,524,2039,2052,0,11.7955,
126,0,4161.54,4149.23,4162.56,4243.59,4168.72,4173.33,4177.95,4169.23,4229.74,4175.38,4180.51,4212.31,4186.67,4170.77,837,2040,2053,0,11.8034,
127,0,4161.54,4151.28,4167.18,4243.59,4170.26,4174.36,4176.41,4175.9,4232.31,4178.97,4180,4209.74,4189.74,4174.36,847,2040,2055,0,11.8113,
128,0,4168.72,4161.03,4169.23,4233.33,4176.41,4170.77,4171.28,4179.49,4228.72,4188.21,4189.74,4209.23,4202.56,4184.62,849,2039,2056,0,11.8192,
0,0,4171.28,4164.1,4168.21,4229.23,4174.36,4172.31,4168.21,4169.74,4234.87,4184.62,4193.33,4208.72,4204.1,4185.64,555,2042,2057,0,11.8192,
1,0,4168.72,4161.54,4166.15,4233.85,4171.28,4177.44,4173.85,4167.18,4234.36,4179.49,4189.23,4208.21,4198.46,4182.05,831,2047,2057,0,11.827,
2,0,4160,4151.79,4163.08,4240.51,4174.36,4180.51,4180.51,4183.59,4220,4186.67,4187.18,4210.26,4194.36,4178.46,837,2045,2053,0,11.8349,
3,0,4156.41,4147.18,4166.67,4245.13,4175.9,4181.03,4180.51,4194.87,4211.28,4190.77,4188.72,4207.18,4192.82,4175.9,842,2045,2052,0,11.8428,
4,0,4176.41,4172.31,4169.23,4229.23,4183.08,4178.97,4177.95,4191.28,4206.67,4194.36,4197.95,4203.08,4199.49,4185.13,875,2042,2047,0,11.8507,
5,0,4187.69,4193.33,4169.23,4215.9,4187.69,4174.36,4167.18,4182.56,4210.26,4193.33,4194.36,4203.59,4196.41,4184.62,573,2041,2045,0,11.8586,
6,0,4177.95,4188.72,4166.15,4221.54,4183.08,4168.72,4158.97,4184.1,4218.46,4184.62,4180.51,4209.74,4180.51,4169.74,790,2042,2043,0,11.8664,
7,0,4176.41,4188.21,4163.08,4225.64,4183.08,4173.33,4163.08,4188.72,4216.41,4181.03,4172.82,4212.31,4166.67,4162.05,807,2041,2040,0,11.8743,
8,0,4176.41,4189.23,4164.1,4226.67,4184.1,4175.38,4163.59,4181.03,4216.41,4175.9,4163.08,4210.26,4155.9,4157.44,785,2036,2035,0,11.8822,
9,0,4168.21,4181.03,4155.38,4232.31,4178.97,4169.23,4158.97,4170.77,4226.15,4166.67,4156.41,4218.97,4149.74,4150.77,866,2039,2033,0,11.8901,
10,0,4167.69,4182.56,4154.36,4232.31,4173.85,4169.74,4157.44,4161.54,4235.9,4163.59,4158.97,4220.51,4151.28,4148.21,837,2040,2028,0,11.898,
11,0,4180,4193.33,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4171.28,4163.08,4211.79,4156.92,4153.85,847,2041,2026,0,11.9058,
12,1,4180,4192.82,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4170.77,4163.08,4211.79,4156.92,4153.33,809,2041,2026,0,11.9137,
13,1,4180,4192.31,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4170.26,4163.08,4211.79,4156.92,4152.82,771,2041,2026,0,11.9216,
14,1,4180,4191.79,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4169.74,4163.08,4211.79,4156.92,4152.31,733,2041,2026,0,11.9295,
15,1,4180,4191.28,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4169.23,4163.08,4211.79,4156.92,4151.79,695,2041,2026,0,11.9374,
16,1,4180,4190.77,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4168.72,4163.08,4211.79,4156.92,4151.28,657,2041,2026,0,11.9452,
17,1,4180,4190.26,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4168.21,4163.08,4211.79,4156.92,4150.77,619,2041,2026,0,11.9531,
18,1,4180,4189.74,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4167.69,4163.08,4211.79,4156.92,4150.26,581,2041,2026,0,11.961,
19,1,4180,4189.23,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4167.18,4163.08,4211.79,4156.92,4149.74,543,2041,2026,0,11.9689,
20,1,4180,4188.72,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4166.67,4163.08,4211.79,4156.92,4149.23,505,2041,2026,0,11.9768,
21,1,4180,4188.21,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4166.15,4163.08,4211.79,4156.92,4148.72,467,2041,2026,0,11.9846,
22,1,4180,4187.69,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4165.64,4163.08,4211.79,4156.92,4148.21,429,2041,2026,0,11.9925,
23,1,4180,4187.18,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4165.13,4163.08,4211.79,4156.92,4147.69,391,2041,2026,0,12.0004,
24,1,4180,4186.67,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4164.62,4163.08,4211.79,4156.92,4147.18,353,2041,2026,0,12.0083,
25,1,4180,4186.15,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4164.1,4163.08,4211.79,4156.92,4146.67,315,2041,2026,0,12.0162,
26,1,4180,4185.64,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4163.59,4163.08,4211.79,4156.92,4146.15,277,2041,2026,0,12.024,
27,1,4180,4185.13,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4163.08,4163.08,4211.79,4156.92,4145.64,239,2041,2026,0,12.0319,
28,1,4180,4184.62,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4162.56,4163.08,4211.79,4156.92,4145.13,201,2041,2026,0,12.0398,
29,1,4180,4184.1,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4162.05,4163.08,4211.79,4156.92,4144.62,163,2041,2026,0,12.0477,
30,1,4180,4183.59,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4161.54,4163.08,4211.79,4156.92,4144.1,125,2041,2026,0,12.0556,
31,1,4180,4183.08,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4161.03,4163.08,4211.79,4156.92,4143.59,87,2041,2026,0,12.0634,
32,1,4180,4182.56,4164.62,4224.1,4177.95,4171.79,4163.59,4167.69,4231.79,4160.51,4163.08,4211.79,4156.92,4143.08,49,2041,2026,0,12.0713,
33,0,4172.82,4177.44,4163.59,4228.72,4175.9,4175.38,4168.21,4166.15,4232.31,4155.38,4155.38,4214.87,4150.77,4142.56,0,2048,2031,0,12.0792,
34,0,4175.9,4177.95,4161.03,4229.23,4173.33,4171.28,4167.69,4171.79,4235.9,4152.31,4156.92,4216.41,4155.38,4144.1,0,2047,2033,0,12.0871,
35,0,4173.85,4178.46,4159.49,4233.33,4171.79,4170.77,4170.26,4173.85,4233.33,4157.44,4164.1,4216.41,4156.92,4147.18,0,2046,2035,0,12.095,
36,0,4170.77,4174.36,4167.69,4232.31,4172.82,4179.49,4178.97,4178.97,4225.13,4167.18,4167.69,4209.23,4157.44,4150.26,0,2046,2036,0,12.1028,
37,0,4171.79,4177.44,4162.05,4229.23,4172.82,4178.97,4176.41,4180.51,4227.69,4163.08,4161.54,4213.85,4156.92,4149.23,0,2045,2035,0,12.1107,
38,0,4171.28,4177.95,4157.44,4232.31,4170.26,4170.77,4165.64,4164.62,4239.49,4148.72,4151.79,4222.56,4147.18,4140.51,0,2042,2036,0,12.1186,
39,0,4174.87,4180.51,4163.59,4230.26,4178.46,4170.77,4169.23,4156.92,4237.44,4155.38,4156.41,4218.97,4147.18,4142.05,0,2044,2034,0,12.1265,
40,0,4179.49,4188.21,4164.62,4223.59,4184.1,4175.38,4171.79,4171.79,4225.13,4171.79,4167.18,4210.77,4161.54,4153.33,0,2043,2038,0,12.1344,
41,0,4172.31,4183.59,4166.15,4226.15,4175.9,4169.74,4163.59,4174.36,4229.23,4165.64,4161.03,4210.26,4160.51,4150.26,0,2044,2037,0,12.1422,
42,0,4166.67,4176.41,4165.64,4228.72,4176.92,4164.1,4164.1,4166.67,4236.41,4157.44,4156.41,4213.85,4152.31,4145.64,0,2041,2038,0,12.1501,
43,0,4165.64,4176.92,4163.59,4230.26,4175.9,4170.26,4166.15,4165.13,4236.41,4154.36,4157.44,4211.79,4152.31,4146.67,0,2041,2040,0,12.158,
44,0,4167.18,4179.49,4165.64,4231.28,4169.23,4172.82,4167.18,4172.82,4229.74,4157.44,4158.97,4211.79,4156.41,4150.77,0,2041,2041,0,12.1659,
45,0,4166.15,4177.95,4164.62,4231.28,4173.33,4166.15,4176.92,4178.97,4222.05,4168.72,4165.64,4212.31,4161.54,4152.31,0,2039,2042,0,12.1738,
46,0,4156.92,4167.69,4163.59,4238.97,4174.87,4167.69,4177.95,4173.85,4224.1,4168.72,4168.21,4205.13,4160.51,4147.18,0,2040,2041,0,12.1816,
47,0,4160,4170.77,4163.08,4237.95,4174.36,4174.36,4173.85,4177.95,4220,4171.28,4171.79,4200.51,4164.1,4150.26,0,2040,2043,0,12.1895,
48,0,4169.74,4183.59,4166.67,4227.69,4179.49,4174.87,4175.38,4182.56,4219.49,4174.36,4172.82,4203.59,4167.18,4154.87,0,2039,2046,0,12.1974,
49,0,4171.79,4184.1,4170.77,4227.69,4177.95,4170.77,4172.82,4173.33,4231.79,4166.67,4167.18,4209.23,4160.51,4149.74,0,2038,2047,0,12.2053,
50,0,4171.79,4180,4165.13,4232.31,4171.79,4168.72,4168.72,4168.21,4232.31,4163.08,4168.21,4211.28,4160,4150.77,0,2038,2050,0,12.2132,
51,0,4177.44,4184.62,4170.77,4228.72,4172.31,4176.41,4174.87,4176.41,4221.54,4170.26,4174.87,4203.59,4167.69,4161.54,0,2039,2052,0,12.221,
52,0,4183.59,4190.77,4174.87,4223.08,4181.03,4180,4187.69,4184.1,4213.33,4181.03,4178.46,4202.56,4173.85,4166.67,0,2040,2054,0,12.2289,
53,0,4174.87,4183.08,4165.13,4231.28,4180,4173.85,4186.15,4176.41,4216.41,4180,4171.79,4207.18,4168.21,4155.38,0,2041,2055,0,12.2368,
54,0,4163.59,4175.9,4161.54,4237.95,4175.38,4172.31,4174.87,4169.74,4225.13,4172.31,4167.18,4208.21,4163.08,4147.69,0,2041,2057,0,12.2447,
55,0,4168.72,4181.54,4163.59,4228.21,4181.03,4173.33,4171.79,4177.95,4227.18,4172.31,4170.26,4208.21,4164.62,4150.77,0,2042,2054,0,12.2526,
56,0,4171.28,4183.59,4167.69,4224.1,4182.05,4172.82,4171.28,4178.46,4227.69,4170.26,4162.56,4205.64,4156.92,4146.67,0,2042,2053,0,12.2604,
57,0,4166.15,4181.54,4166.67,4225.13,4183.08,4171.28,4174.36,4171.79,4229.23,4168.21,4158.97,4209.23,4155.38,4143.59,0,2044,2054,0,12.2683,
58,0,4167.18,4184.1,4165.64,4221.03,4188.72,4172.82,4177.95,4169.74,4229.23,4168.21,4170.26,4207.18,4167.69,4150.77,0,2044,2053,0,12.2762,
59,0,4178.97,4192.31,4172.82,4217.44,4190.77,4175.38,4176.41,4165.13,4224.62,4175.9,4182.05,4196.92,4178.97,4163.59,0,2047,2050,0,12.2841,
60,0,4183.08,4194.87,4171.79,4222.56,4183.59,4173.85,4172.31,4165.13,4217.95,4186.67,4185.13,4197.95,4182.05,4170.26,0,2048,2050,0,12.292,
61,0,4173.85,4182.05,4165.64,4234.87,4171.28,4172.82,4169.23,4174.36,4219.49,4181.54,4177.95,4204.62,4177.44,4161.03,0,2048,2046,0,12.2998,
93,0,4173.85,4169.23,4170.26,4231.79,4173.33,4180.51,4179.49,4178.46,4231.28,4168.72,4164.62,4208.21,4162.05,4155.38,524,2048,2025,0,12.5519,
94,0,4174.87,4170.26,4170.77,4228.21,4174.87,4182.56,4182.56,4174.87,4230.26,4162.56,4166.67,4207.69,4165.64,4153.85,837,2046,2028,0,12.5598,
95,0,4177.44,4168.72,4171.79,4229.23,4172.82,4176.92,4175.9,4171.79,4231.79,4160.51,4166.67,4212.31,4167.18,4152.82,847,2046,2028,0,12.5677,
96,0,4172.31,4167.18,4165.64,4234.36,4169.74,4172.31,4172.82,4173.85,4231.28,4166.15,4163.08,4214.87,4164.62,4149.23,849,2045,2028,0,12.5756,
97,0,4169.74,4166.67,4169.23,4234.36,4170.26,4178.97,4175.38,4175.9,4226.67,4171.28,4166.15,4210.77,4167.18,4150.26,524,2044,2031,0,12.5834,
98,0,4173.85,4169.74,4171.28,4228.72,4176.92,4178.97,4173.85,4175.38,4221.54,4175.38,4176.41,4210.26,4173.33,4155.38,837,2042,2031,0,12.5913,
99,0,4171.28,4169.23,4169.74,4232.82,4170.77,4174.87,4169.23,4169.74,4228.72,4172.31,4174.87,4210.77,4173.33,4155.9,847,2042,2033,0,12.5992,
100,0,4172.82,4170.77,4167.18,4234.87,4170.26,4175.9,4174.36,4170.26,4229.74,4174.36,4175.9,4211.79,4177.44,4161.03,849,2041,2033,0,12.6071,
101,0,4174.36,4172.31,4164.1,4230.77,4178.97,4178.97,4177.95,4168.21,4227.69,4176.41,4177.44,4212.31,4176.41,4161.54,524,2040,2034,0,12.615,
102,0,4166.67,4165.64,4163.59,4233.33,4174.87,4178.97,4170.77,4161.03,4235.9,4169.74,4169.23,4212.82,4169.74,4152.31,837,2040,2032,0,12.6228,
103,0,4167.18,4165.13,4161.03,4232.82,4172.82,4175.38,4169.23,4165.64,4229.23,4174.87,4173.33,4213.33,4176.41,4156.92,847,2040,2034,0,12.6307,
104,0,4171.28,4167.18,4165.13,4230.26,4177.44,4176.41,4172.82,4174.87,4215.38,4183.08,4181.54,4207.69,4182.05,4164.62,849,2039,2033,0,12.6386,
105,0,4170.77,4166.67,4171.28,4230.26,4179.49,4178.46,4174.87,4179.49,4215.38,4183.08,4181.03,4206.15,4177.95,4164.1,524,2040,2036,0,12.6465,
106,0,4171.28,4164.1,4170.26,4232.82,4176.92,4177.95,4176.41,4179.49,4223.08,4182.05,4177.95,4207.69,4174.87,4163.08,837,2039,2036,0,12.6544,
107,0,4173.33,4164.62,4172.31,4229.74,4175.38,4175.9,4172.82,4176.41,4224.62,4181.03,4181.03,4205.64,4175.38,4164.1,847,2041,2039,0,12.6622,
108,0,4182.05,4174.87,4175.38,4218.46,4182.56,4179.49,4179.49,4183.59,4217.95,4183.59,4187.18,4205.13,4182.05,4166.67,849,2040,2039,0,12.6701,
109,0,4189.74,4181.03,4179.49,4214.87,4183.59,4186.15,4187.69,4186.67,4217.95,4184.1,4183.59,4206.15,4180.51,4167.18,524,2043,2041,0,12.678,
110,0,4194.36,4183.08,4183.59,4215.9,4183.59,4182.05,4180.51,4176.41,4222.56,4181.54,4182.56,4204.62,4178.97,4170.77,837,2040,2041,0,12.6859,
111,0,4191.28,4181.03,4184.62,4216.41,4185.13,4176.41,4171.79,4168.72,4225.64,4176.92,4186.15,4202.56,4182.05,4173.85,847,2040,2045,0,12.6938,
112,0,4183.59,4174.36,4182.05,4220,4180,4175.9,4170.26,4169.74,4225.64,4173.33,4179.49,4203.08,4176.41,4166.67,849,2040,2044,0,12.7016,
113,0,4183.59,4173.85,4172.82,4222.05,4173.85,4172.82,4162.56,4170.26,4224.62,4178.97,4176.41,4207.18,4173.33,4163.08,524,2040,2046,0,12.7095,
114,0,4181.03,4171.28,4172.82,4226.15,4169.23,4171.79,4154.87,4161.54,4232.82,4176.41,4177.95,4209.23,4176.41,4164.62,837,2041,2045,0,12.7174,
115,0,4174.36,4166.67,4176.92,4229.74,4171.28,4172.31,4164.1,4159.49,4239.49,4164.1,4174.36,4210.77,4171.79,4162.56,847,2041,2045,0,12.7253,
116,0,4174.36,4168.21,4170.77,4227.69,4174.87,4172.31,4166.67,4168.72,4233.33,4163.08,4172.31,4208.21,4168.72,4163.08,849,2042,2046,0,12.7332,
117,0,4175.9,4169.74,4169.74,4228.21,4173.33,4175.38,4163.59,4169.23,4229.74,4168.72,4174.36,4205.13,4175.9,4166.67,524,2042,2044,0,12.741,
118,0,4176.92,4173.33,4173.33,4228.72,4179.49,4178.46,4175.38,4170.26,4226.15,4174.36,4180.51,4209.23,4184.62,4170.77,837,2042,2044,0,12.7489,
119,0,4173.33,4171.28,4172.82,4230.77,4180.51,4175.38,4170.77,4171.79,4220.51,4174.87,4181.54,4209.74,4181.03,4166.15,847,2042,2043,0,12.7568,
120,0,4169.74,4168.72,4169.23,4233.85,4172.82,4172.31,4156.41,4165.64,4222.56,4174.36,4177.44,4209.23,4177.44,4162.05,849,2040,2043,0,12.7647,
121,0,4167.69,4171.79,4165.64,4232.31,4174.87,4174.87,4162.05,4164.1,4227.69,4178.97,4175.38,4215.38,4180.51,4164.62,524,2040,2043,0,12.7726,
122,0,4160.51,4166.67,4166.67,4237.44,4174.87,4173.33,4166.15,4166.15,4232.31,4173.33,4169.74,4217.95,4171.28,4152.31,837,2040,2046,0,12.7804,
123,0,4164.1,4166.15,4165.64,4236.92,4170.77,4168.21,4163.08,4170.26,4225.64,4173.33,4174.87,4214.87,4170.26,4150.77,847,2040,2044,0,12.7883,
124,0,4172.31,4171.28,4167.18,4230.77,4170.26,4171.79,4171.28,4175.38,4218.97,4183.08,4181.54,4210.26,4181.03,4163.59,849,2038,2044,0,12.7962,
125,0,4174.36,4173.33,4171.79,4229.74,4174.36,4175.38,4177.95,4178.97,4218.46,4188.72,4183.59,4208.72,4185.13,4169.23,524,2039,2043,0,12.8041,
126,0,4178.46,4174.87,4169.23,4228.21,4180.51,4173.33,4172.82,4180,4215.9,4190.77,4187.69,4206.67,4186.67,4171.79,837,2042,2041,0,12.812,
127,0,4181.03,4173.85,4171.28,4227.69,4180.51,4175.38,4165.64,4170.77,4218.46,4186.67,4185.64,4203.59,4185.64,4170.26,847,2043,2042,0,12.8198,
128,0,4179.49,4173.85,4170.77,4228.72,4181.03,4173.85,4162.56,4167.18,4220.51,4188.72,4184.1,4207.69,4185.13,4168.21,849,2043,2038,0,12.8277,
0,0,4171.79,4168.21,4162.56,4236.41,4172.31,4171.79,4161.54,4169.23,4224.62,4187.69,4181.54,4211.28,4175.38,4160,555,2044,2035,0,12.8277,
1,0,4165.64,4161.54,4162.05,4243.08,4165.13,4172.82,4164.62,4166.15,4229.74,4180,4173.85,4209.74,4165.64,4153.85,831,2045,2031,0,12.8356,
2,0,4170.77,4165.13,4168.21,4239.49,4172.31,4171.28,4171.79,4172.31,4224.62,4179.49,4171.28,4209.74,4171.28,4161.03,838,2047,2029,0,12.8435,
3,0,4176.92,4166.67,4174.36,4235.9,4170.77,4171.28,4173.85,4183.08,4221.54,4178.97,4173.33,4206.67,4172.82,4163.59,842,2049,2027,0,12.8514,
4,0,4179.49,4167.18,4172.31,4232.82,4162.56,4170.26,4174.36,4177.95,4228.21,4175.9,4176.92,4208.21,4172.31,4163.08,875,2048,2027,0,12.8592,
5,0,4177.44,4168.72,4166.67,4231.79,4162.05,4171.28,4175.9,4165.64,4235.9,4169.74,4171.28,4213.85,4168.72,4161.03,573,2050,2025,0,12.8671,
6,0,4173.85,4168.21,4169.74,4231.79,4166.67,4172.82,4176.92,4173.33,4231.79,4167.69,4166.67,4213.33,4164.62,4158.46,790,2053,2025,0,12.875,
7,0,4175.38,4165.64,4170.26,4233.85,4171.28,4166.67,4175.38,4182.56,4223.59,4175.38,4171.28,4212.31,4168.72,4157.95,809,2054,2025,0,12.8829,
8,0,4172.31,4162.05,4168.21,4236.41,4168.72,4165.13,4170.77,4170.77,4227.18,4175.38,4170.26,4210.77,4167.69,4151.28,785,2054,2025,0,12.8908,
9,0,4171.28,4167.18,4166.67,4229.23,4169.74,4174.36,4174.36,4168.21,4226.15,4173.85,4169.23,4209.23,4167.18,4148.21,866,2056,2025,0,12.8986,
10,0,4171.28,4171.79,4165.64,4227.69,4171.79,4176.92,4174.36,4177.44,4225.64,4175.38,4172.82,4209.23,4170.26,4150.26,837,2056,2025,0,12.9065,
11,0,4163.59,4162.56,4166.15,4238.46,4167.69,4165.64,4163.08,4177.44,4230.26,4172.31,4169.74,4210.77,4167.69,4149.23,847,2056,2026,0,12.9144,
12,0,4164.62,4161.54,4164.62,4235.9,4170.77,4163.08,4167.18,4179.49,4222.05,4173.85,4171.28,4211.28,4167.69,4150.77,849,2058,2026,0,12.9223,
13,0,4169.23,4167.69,4167.18,4231.79,4171.28,4173.33,4178.46,4180,4219.49,4171.79,4172.31,4207.18,4168.21,4151.28,526,2058,2027,0,12.9302,
14,0,4164.62,4162.56,4168.72,4238.97,4167.18,4176.41,4179.49,4178.97,4225.13,4169.74,4169.74,4209.74,4167.18,4151.28,837,2056,2030,0,12.938,
15,0,4160.51,4153.33,4168.72,4243.08,4169.23,4174.36,4181.03,4181.54,4218.46,4177.44,4171.28,4212.31,4168.21,4151.28,847,2056,2028,0,12.9459,
16,0,4165.64,4160.51,4170.77,4237.95,4171.28,4172.82,4176.92,4175.38,4218.46,4175.38,4169.74,4209.23,4166.67,4149.74,0,2055,2026,0,12.9538,
17,0,4171.79,4176.92,4163.59,4231.28,4171.79,4168.72,4167.69,4167.18,4233.33,4163.08,4166.15,4212.31,4159.49,4150.26,0,2054,2027,0,12.9617,
18,0,4169.23,4177.44,4163.08,4230.77,4167.69,4170.77,4166.15,4165.13,4239.49,4154.36,4161.03,4212.82,4149.74,4148.72,0,2057,2028,0,12.9696,
19,0,4176.92,4180,4174.36,4225.64,4167.69,4174.36,4171.28,4173.33,4227.18,4163.08,4165.64,4208.21,4157.95,4154.36,0,2056,2027,0,12.9774,
20,0,4189.23,4190.26,4175.9,4218.46,4173.33,4172.82,4175.38,4186.15,4221.54,4177.44,4177.44,4206.15,4173.85,4161.54,0,2048,2031,0,12.9853,
21,0,4178.97,4182.56,4172.31,4224.62,4169.74,4167.69,4173.33,4182.56,4233.85,4171.79,4171.28,4208.72,4165.64,4155.9,0,2049,2029,0,12.9932,
22,0,4174.87,4176.41,4168.72,4226.67,4165.64,4168.72,4174.87,4175.38,4232.31,4165.13,4162.05,4210.77,4157.95,4154.36,0,2047,2030,0,13.0011,
23,0,4181.03,4182.56,4170.26,4223.59,4166.67,4174.36,4176.92,4173.85,4226.67,4164.1,4162.05,4204.62,4163.59,4158.46,0,2047,2033,0,13.009,
24,0,4180,4184.1,4170.77,4226.67,4169.23,4170.77,4172.31,4173.33,4231.79,4163.08,4164.62,4204.62,4161.03,4153.33,0,2047,2031,0,13.0168,
25,0,4176.41,4177.44,4167.18,4229.74,4170.26,4167.18,4170.26,4170.26,4236.92,4164.62,4165.64,4211.79,4154.87,4150.77,0,2045,2032,0,13.0247,
26,0,4178.97,4175.38,4172.31,4225.64,4170.26,4175.38,4173.33,4167.69,4237.44,4166.15,4167.18,4208.21,4155.9,4155.38,0,2045,2034,0,13.0326,
27,0,4181.54,4179.49,4173.33,4221.03,4171.28,4173.85,4174.87,4172.82,4234.36,4170.77,4172.31,4205.13,4160.51,4159.49,0,2041,2036,0,13.0405,
28,0,4174.36,4172.31,4168.21,4228.21,4167.18,4166.15,4168.21,4173.33,4237.95,4169.23,4166.67,4208.72,4153.33,4151.79,0,2039,2034,0,13.0484,
29,0,4176.41,4170.77,4171.28,4227.69,4168.72,4173.85,4172.31,4176.92,4238.97,4168.21,4163.59,4209.74,4153.33,4150.26,0,2039,2040,0,13.0562,
30,0,4188.21,4183.08,4173.33,4216.41,4176.41,4181.54,4184.62,4184.62,4229.74,4172.82,4172.82,4206.67,4163.59,4162.05,0,2039,2041,0,13.0641,
31,0,4183.08,4177.44,4172.82,4223.59,4169.74,4180,4178.97,4176.92,4232.31,4168.72,4169.74,4206.67,4158.46,4157.44,0,2038,2045,0,13.072,
32,0,4174.87,4168.72,4166.15,4232.31,4165.13,4177.95,4172.31,4175.9,4234.36,4167.69,4164.1,4211.79,4153.85,4147.69,0,2037,2043,0,13.0799,
